FSTOTDE2,CERTHHSZ,FSSSI,FSGA,FSUNEARN,RAWNET,FSTOTDED,FSASSET,WRK_POOR,FSSLTDE2,SHELDED,FSNETINC,FSEARN,FSGRINC,FSERNDE2,FSDIS,FSUSIZE,RAWERND,FSERNDED,FSSTDDE2,FSWAGES,TANF_IND,TPOV,FSSLTDED,FSTANF,FSNELDER,LIQRESOR,REALPROP,HWGT,FSNONCIT,CAT_ELIG,FSVEHAST,VEHICLEA
438.0,2.0,0.0,0.0,292.0,581.0,438.0,0.0,1.0,159.0,225.0,583.0,729.0,1021.0,218.0,0.0,2.0,145.0,145.0,201.0,729.0,0.0,93.0,159.0,0.0,0.0,0.0,0.0,857.5764292958476,0.0,0.0,0.0,3.0
257.0,5.0,0.0,0.0,1059.0,1279.0,257.0,294.0,1.0,0.0,0.0,1280.0,478.0,1537.0,95.0,0.0,5.0,96.0,95.0,162.0,478.0,0.0,79.0,0.0,0.0,0.0,294.0,0.0,848.2422112689212,0.0,0.0,0.0,6.0
818.0,4.0,0.0,0.0,50.0,1150.0,818.0,11.0,1.0,0.0,0.0,1151.0,1919.0,1969.0,383.0,0.0,4.0,383.0,383.0,139.0,1919.0,0.0,118.0,0.0,0.0,0.0,11.0,0.0,858.3558819803022,0.0,0.0,0.0,3.0
134.0,1.0,0.0,0.0,779.0,645.0,134.0,5.0,0.0,0.0,0.0,645.0,0.0,779.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,95.0,0.0,0.0,0.0,5.0,0.0,884.2531492071495,0.0,0.0,0.0,2.0
293.0,2.0,0.0,0.0,293.0,0.0,416.0,0.0,0.0,159.0,282.0,0.0,0.0,293.0,0.0,0.0,2.0,0.0,0.0,78.0,0.0,1.0,27.0,282.0,293.0,0.0,0.0,0.0,786.880487588868,0.0,1.0,0.0,4.0
329.0,8.0,0.0,0.0,577.0,247.0,329.0,0.0,0.0,143.0,143.0,248.0,0.0,577.0,0.0,0.0,8.0,0.0,0.0,279.0,0.0,1.0,21.0,143.0,577.0,0.0,0.0,0.0,634.8997043161396,0.0,1.0,0.0,2.672
0.0,3.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,750.1043474337118,0.0,1.0,0.0,2.672
324.0,3.0,0.0,0.0,364.0,40.0,324.0,0.0,0.0,190.0,190.0,40.0,0.0,364.0,0.0,0.0,3.0,0.0,0.0,201.0,0.0,1.0,26.0,190.0,364.0,0.0,0.0,0.0,754.9520691507619,0.0,1.0,0.0,2.672
134.0,1.0,78.0,0.0,809.0,675.0,134.0,0.0,0.0,0.0,0.0,675.0,0.0,809.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,1.0,99.0,0.0,166.0,0.0,0.0,0.0,884.2531492071496,0.0,1.0,0.0,2.672
0.0,2.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,786.880487588868,0.0,1.0,0.0,2.672
406.0,4.0,0.0,0.0,264.0,1195.0,406.0,0.0,1.0,0.0,0.0,1193.0,1335.0,1599.0,267.0,0.0,4.0,267.0,267.0,139.0,1335.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,863.6075805071065,0.0,0.0,0.0,3.0
221.0,1.0,380.0,0.0,643.0,421.0,221.0,0.0,0.0,87.0,87.0,422.0,0.0,643.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,79.0,87.0,0.0,1.0,0.0,0.0,876.9815666315745,0.0,1.0,0.0,1.0
336.0,1.0,623.0,0.0,623.0,286.0,336.0,0.0,0.0,202.0,202.0,287.0,0.0,623.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,202.0,0.0,0.0,0.0,0.0,860.4185174316536,0.0,1.0,0.0,1.0
734.0,3.0,0.0,0.0,200.0,589.0,734.0,217.0,1.0,376.0,376.0,590.0,1124.0,1324.0,336.0,0.0,3.0,225.0,224.0,201.0,1124.0,0.0,96.0,376.0,0.0,0.0,217.0,0.0,821.6082427601997,0.0,0.0,0.0,6.0
219.0,2.0,0.0,0.0,219.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,219.0,0.0,0.0,0.0,786.880487588868,0.0,1.0,0.0,1.0
237.0,1.0,0.0,0.0,648.0,411.0,237.0,117.0,0.0,103.0,103.0,411.0,0.0,648.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,79.0,103.0,0.0,0.0,117.0,0.0,875.3656593925579,0.0,0.0,0.0,1.0
375.0,1.0,0.0,375.0,375.0,0.0,388.0,0.0,0.0,241.0,254.0,0.0,0.0,375.0,0.0,0.0,1.0,0.0,0.0,188.0,0.0,0.0,46.0,254.0,0.0,0.0,0.0,0.0,825.676511792795,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.676511792795,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.676511792795,0.0,0.0,0.0,1.0
225.0,1.0,0.0,225.0,225.0,0.0,313.0,0.0,0.0,91.0,179.0,0.0,0.0,225.0,0.0,0.0,1.0,0.0,0.0,113.0,0.0,0.0,28.0,179.0,0.0,0.0,0.0,0.0,825.676511792795,0.0,1.0,0.0,1.0
134.0,1.0,560.0,0.0,560.0,489.0,134.0,0.0,0.0,0.0,0.0,426.0,0.0,560.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,877.3855434413287,0.0,1.0,0.0,1.0
134.0,1.0,0.0,0.0,748.0,614.0,134.0,0.0,0.0,0.0,0.0,614.0,0.0,748.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,884.2531492071495,0.0,0.0,0.0,1.0
1008.0,5.0,0.0,0.0,0.0,0.0,1008.0,0.0,1.0,359.0,274.0,582.0,1590.0,1590.0,477.0,0.0,5.0,318.0,318.0,243.0,1590.0,0.0,82.0,359.0,0.0,0.0,0.0,0.0,763.8110580302999,0.0,0.0,0.0,3.0
444.0,5.0,0.0,0.0,1000.0,1599.0,444.0,1252.0,1.0,74.0,74.0,1600.0,1044.0,2044.0,282.0,0.0,5.0,208.0,208.0,236.0,1044.0,0.0,105.0,74.0,0.0,0.0,1252.0,0.0,887.0239850053214,0.0,1.0,0.0,3.0
728.0,1.0,0.0,0.0,827.0,403.0,728.0,129.0,0.0,594.0,289.0,99.0,0.0,827.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,101.0,594.0,0.0,0.0,129.0,0.0,837.7958160854201,0.0,0.0,0.0,6.0
577.0,1.0,46.0,0.0,643.0,370.0,577.0,0.0,0.0,443.0,138.0,66.0,0.0,643.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,79.0,443.0,0.0,1.0,0.0,0.0,833.7560479878784,0.0,1.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.1043474337118,0.0,0.0,0.0,3.0
219.0,3.0,0.0,0.0,364.0,145.0,219.0,0.0,0.0,85.0,85.0,145.0,0.0,364.0,0.0,0.0,3.0,0.0,0.0,201.0,0.0,1.0,26.0,85.0,364.0,0.0,0.0,0.0,767.8793270628953,0.0,1.0,0.0,4.0
122.0,2.0,0.0,0.0,122.0,0.0,444.0,3.0,0.0,0.0,310.0,0.0,0.0,122.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,310.0,0.0,0.0,3.0,0.0,786.880487588868,0.0,0.0,0.0,3.0
406.0,1.0,0.0,0.0,621.0,215.0,406.0,517.0,0.0,146.0,146.0,215.0,0.0,621.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,146.0,0.0,1.0,517.0,0.0,851.935004426816,0.0,0.0,0.0,3.0
575.0,5.0,0.0,0.0,0.0,905.0,575.0,1479.0,1.0,117.0,117.0,905.0,1480.0,1480.0,413.0,0.0,5.0,296.0,296.0,243.0,1480.0,0.0,76.0,117.0,0.0,0.0,1479.0,0.0,802.9968085764543,0.0,0.0,0.0,5.0
251.0,2.0,0.0,0.0,975.0,765.0,251.0,391.0,1.0,109.0,110.0,766.0,42.0,1017.0,12.0,0.0,2.0,8.0,8.0,201.0,0.0,0.0,92.0,109.0,0.0,2.0,391.0,0.0,879.7951538323268,0.0,0.0,0.0,3.0
134.0,1.0,170.0,0.0,643.0,509.0,134.0,0.0,0.0,0.0,0.0,509.0,0.0,643.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,884.2531492071495,0.0,1.0,0.0,1.0
328.0,4.0,0.0,0.0,873.0,1490.0,328.0,109.0,1.0,0.0,0.0,1490.0,945.0,1818.0,189.0,1.0,4.0,189.0,189.0,139.0,945.0,0.0,109.0,0.0,0.0,0.0,109.0,0.0,899.5615165752274,0.0,0.0,0.0,3.0
231.0,2.0,0.0,0.0,0.0,0.0,597.0,0.0,1.0,51.0,417.0,0.0,231.0,231.0,0.0,0.0,2.0,46.0,46.0,0.0,231.0,0.0,21.0,417.0,0.0,0.0,0.0,0.0,786.880487588868,0.0,0.0,0.0,3.0
832.0,2.0,0.0,0.0,400.0,370.0,832.0,111.0,1.0,417.0,417.0,370.0,802.0,1202.0,160.0,0.0,2.0,160.0,160.0,134.0,0.0,0.0,109.0,417.0,0.0,0.0,111.0,0.0,831.7219134715808,0.0,0.0,0.0,5.0
373.0,3.0,0.0,0.0,100.0,922.0,373.0,73.0,1.0,0.0,0.0,922.0,1195.0,1295.0,239.0,0.0,3.0,239.0,239.0,134.0,1195.0,0.0,94.0,0.0,0.0,0.0,73.0,0.0,862.0059237356166,0.0,0.0,0.0,3.0
406.0,2.0,0.0,0.0,696.0,290.0,406.0,187.0,0.0,272.0,272.0,290.0,0.0,696.0,0.0,0.0,2.0,0.0,0.0,201.0,0.0,0.0,63.0,272.0,0.0,1.0,187.0,0.0,801.434466839529,0.0,0.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,551.0,50.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,50.0,0.0,879.121631951809,0.0,0.0,0.0,3.0
501.0,1.0,0.0,0.0,910.0,408.0,501.0,1048.0,0.0,210.0,210.0,409.0,0.0,910.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,111.0,210.0,0.0,1.0,1048.0,0.0,747.8329972856768,0.0,0.0,0.0,3.0
42.0,2.0,0.0,0.0,0.0,0.0,537.0,0.0,1.0,0.0,395.0,0.0,42.0,42.0,0.0,0.0,2.0,8.0,8.0,0.0,42.0,0.0,4.0,395.0,0.0,0.0,0.0,0.0,846.987847569599,0.0,0.0,0.0,3.0
134.0,1.0,623.0,0.0,623.0,489.0,134.0,0.0,0.0,0.0,0.0,489.0,0.0,623.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,736.31375158382,0.0,1.0,0.0,4.0
393.0,1.0,0.0,0.0,953.0,560.0,393.0,116.0,0.0,152.0,152.0,560.0,0.0,953.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,117.0,152.0,0.0,0.0,116.0,0.0,736.31375158382,0.0,0.0,0.0,1.0
490.0,1.0,0.0,0.0,300.0,0.0,589.0,0.0,1.0,318.0,417.0,0.0,190.0,490.0,0.0,0.0,1.0,38.0,38.0,73.0,190.0,0.0,60.0,417.0,0.0,0.0,0.0,0.0,812.2360528006034,0.0,0.0,0.0,1.0
490.0,1.0,623.0,9.0,632.0,142.0,490.0,0.0,0.0,356.0,356.0,142.0,0.0,632.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,77.0,356.0,0.0,0.0,0.0,0.0,789.721163474247,0.0,1.0,0.0,1.0
491.0,1.0,0.0,0.0,730.0,239.0,491.0,0.0,0.0,357.0,357.0,239.0,0.0,730.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,89.0,357.0,0.0,0.0,0.0,0.0,774.5367032308903,0.0,0.0,0.0,1.0
723.0,3.0,0.0,0.0,238.0,375.0,723.0,0.0,1.0,417.0,417.0,375.0,860.0,1098.0,172.0,0.0,3.0,172.0,172.0,134.0,860.0,0.0,79.0,417.0,0.0,0.0,0.0,0.0,819.9545972104537,0.0,0.0,0.0,3.0
303.0,2.0,0.0,0.0,463.0,1008.0,303.0,0.0,1.0,0.0,0.0,1008.0,848.0,1311.0,169.0,0.0,2.0,170.0,169.0,134.0,0.0,0.0,119.0,0.0,0.0,2.0,0.0,0.0,703.5208783737463,0.0,0.0,0.0,3.0
338.0,2.0,0.0,0.0,1286.0,948.0,338.0,286.0,0.0,204.0,204.0,948.0,0.0,1286.0,0.0,1.0,2.0,0.0,0.0,201.0,0.0,0.0,117.0,204.0,0.0,0.0,286.0,0.0,703.5208783737463,1.0,0.0,0.0,1.0
134.0,2.0,0.0,0.0,293.0,159.0,134.0,0.0,0.0,0.0,0.0,159.0,0.0,293.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,1.0,27.0,0.0,293.0,0.0,0.0,0.0,821.854947856457,0.0,1.0,0.0,4.0
590.0,2.0,0.0,0.0,0.0,435.0,590.0,0.0,1.0,217.0,218.0,438.0,1028.0,1028.0,307.0,0.0,2.0,205.0,205.0,201.0,1028.0,0.0,93.0,217.0,0.0,0.0,0.0,0.0,778.3959754358154,0.0,0.0,0.0,1.0
476.0,2.0,0.0,0.0,243.0,353.0,476.0,628.0,1.0,225.0,226.0,354.0,587.0,830.0,175.0,0.0,2.0,117.0,117.0,201.0,587.0,0.0,75.0,225.0,0.0,0.0,628.0,0.0,791.4860273697436,0.0,0.0,0.0,5.0
751.0,6.0,0.0,0.0,0.0,1782.0,751.0,456.0,1.0,59.0,59.0,1783.0,2534.0,2534.0,565.0,0.0,6.0,507.0,506.0,245.0,2534.0,0.0,113.0,59.0,0.0,0.0,456.0,0.0,673.404586463377,0.0,0.0,0.0,5.0
0.0,1.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,812.2360528006034,0.0,0.0,0.0,1.0
243.0,1.0,55.0,0.0,501.0,806.0,243.0,0.0,1.0,0.0,0.0,806.0,548.0,1049.0,109.0,1.0,1.0,110.0,109.0,134.0,548.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,736.31375158382,0.0,1.0,0.0,1.0
209.0,1.0,0.0,0.0,656.0,447.0,209.0,2831.0,0.0,75.0,75.0,447.0,0.0,656.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,80.0,75.0,0.0,1.0,2831.0,0.0,742.0733744347485,0.0,0.0,0.0,3.0
397.0,1.0,0.0,0.0,0.0,148.0,397.0,0.0,1.0,154.0,154.0,148.0,545.0,545.0,164.0,0.0,1.0,109.0,109.0,201.0,545.0,0.0,67.0,154.0,0.0,0.0,0.0,0.0,789.1975613968898,0.0,0.0,0.0,5.0
562.0,5.0,0.0,0.0,0.0,368.0,562.0,0.0,1.0,214.0,214.0,368.0,930.0,930.0,279.0,0.0,5.0,186.0,186.0,243.0,930.0,0.0,48.0,214.0,0.0,0.0,0.0,0.0,864.3252870353028,0.0,0.0,0.0,3.0
548.0,3.0,0.0,0.0,0.0,0.0,660.0,5.0,1.0,305.0,417.0,0.0,548.0,548.0,0.0,0.0,3.0,109.0,109.0,22.0,548.0,0.0,40.0,417.0,0.0,0.0,5.0,0.0,879.121631951809,0.0,0.0,0.0,3.0
242.0,4.0,0.0,0.0,1741.0,1499.0,242.0,0.0,0.0,0.0,0.0,1499.0,0.0,1741.0,0.0,1.0,4.0,0.0,0.0,139.0,0.0,1.0,104.0,0.0,293.0,1.0,0.0,0.0,668.3040524403124,0.0,1.0,0.0,3.0
226.0,1.0,444.0,0.0,446.0,680.0,226.0,0.0,1.0,0.0,0.0,680.0,460.0,906.0,92.0,1.0,1.0,91.0,92.0,134.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,736.31375158382,0.0,1.0,0.0,4.0
705.0,5.0,560.0,0.0,560.0,612.0,705.0,0.0,1.0,392.0,392.0,613.0,758.0,1318.0,226.0,1.0,5.0,151.0,151.0,243.0,0.0,0.0,68.0,392.0,0.0,0.0,0.0,0.0,825.5787333108756,0.0,0.0,0.0,2.0
687.0,5.0,0.0,0.0,0.0,1613.0,687.0,1452.0,1.0,65.0,65.0,1614.0,2301.0,2301.0,525.0,0.0,5.0,460.0,460.0,227.0,2301.0,0.0,118.0,65.0,0.0,0.0,1452.0,0.0,668.4981101037376,0.0,0.0,0.0,3.0
328.0,1.0,0.0,0.0,969.0,604.0,328.0,608.0,0.0,194.0,194.0,641.0,0.0,969.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,119.0,194.0,0.0,1.0,608.0,0.0,736.31375158382,0.0,0.0,0.0,3.0
433.0,2.0,0.0,0.0,173.0,395.0,433.0,100.0,1.0,168.0,168.0,396.0,656.0,829.0,197.0,0.0,2.0,131.0,131.0,201.0,510.0,0.0,75.0,168.0,0.0,0.0,100.0,0.0,784.679200364101,0.0,0.0,0.0,3.0
139.0,4.0,0.0,0.0,1152.0,1013.0,139.0,27.0,0.0,0.0,0.0,1013.0,0.0,1152.0,0.0,0.0,4.0,0.0,0.0,139.0,0.0,0.0,69.0,0.0,0.0,0.0,27.0,0.0,744.7499557344528,0.0,0.0,0.0,1.0
204.0,1.0,0.0,0.0,853.0,649.0,204.0,0.0,0.0,70.0,70.0,649.0,0.0,853.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,104.0,70.0,0.0,0.0,0.0,0.0,736.31375158382,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,812.2360528006034,0.0,0.0,0.0,3.0
786.0,5.0,0.0,0.0,79.0,400.0,786.0,40.0,1.0,403.0,403.0,401.0,1108.0,1187.0,332.0,0.0,5.0,222.0,221.0,243.0,1108.0,0.0,61.0,403.0,0.0,0.0,40.0,0.0,859.0892662617316,0.0,0.0,0.0,3.0
437.0,4.0,0.0,0.0,952.0,514.0,437.0,0.0,0.0,298.0,298.0,515.0,0.0,952.0,0.0,1.0,4.0,0.0,0.0,208.0,0.0,1.0,57.0,298.0,109.0,0.0,0.0,0.0,822.7666652606647,0.0,1.0,0.0,4.0
481.0,3.0,0.0,0.0,0.0,1255.0,481.0,0.0,1.0,0.0,0.0,1255.0,1736.0,1736.0,347.0,0.0,3.0,347.0,347.0,134.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,681.7236487881723,0.0,0.0,0.0,3.0
184.0,2.0,0.0,0.0,746.0,612.0,184.0,0.0,0.0,50.0,50.0,562.0,0.0,746.0,0.0,1.0,2.0,0.0,0.0,184.0,0.0,0.0,68.0,50.0,0.0,0.0,0.0,0.0,758.4990964962446,0.0,0.0,0.0,3.0
362.0,1.0,0.0,0.0,0.0,21.0,362.0,231.0,1.0,152.0,152.0,22.0,384.0,384.0,114.0,0.0,1.0,77.0,76.0,201.0,384.0,0.0,47.0,152.0,0.0,0.0,231.0,0.0,808.5708382591035,0.0,0.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.2360528006035,0.0,0.0,0.0,1.0
403.0,3.0,0.0,0.0,0.0,274.0,403.0,0.0,1.0,134.0,135.0,276.0,679.0,679.0,203.0,0.0,3.0,136.0,135.0,201.0,679.0,0.0,49.0,134.0,0.0,0.0,0.0,0.0,835.6626595311675,0.0,0.0,0.0,1.0
244.0,1.0,623.0,0.0,623.0,378.0,244.0,0.0,0.0,110.0,110.0,379.0,0.0,623.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,110.0,0.0,0.0,0.0,0.0,752.545415981891,0.0,1.0,0.0,1.0
682.0,1.0,0.0,0.0,798.0,116.0,682.0,0.0,0.0,548.0,548.0,116.0,0.0,798.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,98.0,548.0,0.0,0.0,0.0,0.0,793.909980093104,0.0,0.0,0.0,3.0
0.0,2.0,0.0,0.0,0.0,0.0,134.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,846.987847569599,0.0,0.0,0.0,1.0
406.0,1.0,111.0,0.0,623.0,216.0,406.0,0.0,0.0,272.0,272.0,217.0,0.0,623.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,272.0,0.0,1.0,0.0,0.0,778.2019177723902,0.0,1.0,0.0,1.0
134.0,1.0,0.0,0.0,686.0,552.0,134.0,26.0,0.0,0.0,205.0,552.0,0.0,686.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,84.0,0.0,0.0,1.0,26.0,0.0,736.31375158382,0.0,0.0,0.0,3.0
297.0,1.0,623.0,0.0,623.0,325.0,297.0,0.0,0.0,163.0,163.0,326.0,0.0,623.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,163.0,0.0,1.0,0.0,0.0,760.923049219605,0.0,1.0,0.0,1.0
693.0,3.0,0.0,0.0,0.0,222.0,693.0,785.0,1.0,376.0,375.0,222.0,915.0,915.0,275.0,0.0,3.0,183.0,183.0,201.0,915.0,0.0,66.0,376.0,0.0,0.0,785.0,0.0,844.0402927688816,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,812.2360528006034,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.2360528006034,0.0,0.0,0.0,1.0
134.0,1.0,195.0,0.0,581.0,446.0,134.0,0.0,0.0,0.0,0.0,447.0,0.0,581.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,742.0733744347484,0.0,1.0,0.0,2.672
253.0,1.0,0.0,0.0,395.0,142.0,253.0,25.0,0.0,119.0,119.0,142.0,0.0,395.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,48.0,119.0,0.0,0.0,25.0,0.0,789.721163474247,0.0,0.0,0.0,1.0
515.0,5.0,0.0,0.0,0.0,446.0,515.0,121.0,1.0,161.0,161.0,448.0,963.0,963.0,288.0,0.0,5.0,192.0,192.0,243.0,963.0,0.0,49.0,161.0,0.0,0.0,121.0,0.0,851.7588371787318,0.0,0.0,0.0,3.0
295.0,5.0,0.0,0.0,506.0,211.0,295.0,0.0,0.0,133.0,133.0,211.0,0.0,506.0,0.0,0.0,5.0,0.0,0.0,243.0,0.0,1.0,26.0,133.0,506.0,0.0,0.0,0.0,888.9345846710878,0.0,1.0,0.0,4.0
427.0,4.0,0.0,0.0,259.0,0.0,589.0,0.0,1.0,255.0,417.0,0.0,168.0,427.0,0.0,0.0,4.0,33.0,33.0,0.0,168.0,0.0,26.0,417.0,0.0,0.0,0.0,0.0,903.9249872510192,0.0,0.0,0.0,1.0
114.0,2.0,0.0,0.0,114.0,0.0,439.0,0.0,0.0,0.0,305.0,0.0,0.0,114.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,305.0,0.0,0.0,0.0,0.0,846.987847569599,0.0,0.0,0.0,5.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.2360528006034,0.0,0.0,0.0,2.672
0.0,1.0,0.0,0.0,0.0,0.0,551.0,5.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,5.0,0.0,812.2360528006034,0.0,0.0,0.0,1.0
25.0,1.0,0.0,25.0,25.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,812.2360528006034,0.0,1.0,0.0,1.0
1098.0,1.0,0.0,0.0,0.0,1163.0,1098.0,30.0,1.0,65.0,66.0,1164.0,2262.0,2262.0,517.0,0.0,1.0,452.0,452.0,199.0,2262.0,0.0,277.0,65.0,0.0,0.0,30.0,0.0,736.31375158382,0.0,1.0,0.0,3.0
589.0,3.0,0.0,0.0,0.0,587.0,589.0,219.0,1.0,220.0,221.0,589.0,1178.0,1178.0,352.0,0.0,3.0,236.0,235.0,201.0,1178.0,0.0,85.0,220.0,0.0,0.0,219.0,0.0,786.4440642595976,0.0,0.0,0.0,3.0
437.0,4.0,0.0,0.0,0.0,1054.0,437.0,176.0,1.0,0.0,0.0,1055.0,1492.0,1492.0,298.0,0.0,4.0,298.0,298.0,139.0,1492.0,0.0,90.0,0.0,0.0,0.0,176.0,0.0,737.9431287288102,0.0,0.0,0.0,6.0
292.0,2.0,0.0,0.0,292.0,0.0,551.0,0.0,0.0,158.0,417.0,0.0,0.0,292.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,417.0,0.0,0.0,0.0,0.0,846.987847569599,0.0,0.0,0.0,1.0
432.0,7.0,0.0,0.0,0.0,494.0,432.0,2.0,1.0,61.0,61.0,495.0,927.0,927.0,246.0,0.0,7.0,185.0,185.0,247.0,927.0,0.0,37.0,61.0,0.0,0.0,2.0,0.0,883.56307714701,0.0,0.0,0.0,3.0
501.0,2.0,0.0,0.0,1406.0,905.0,501.0,0.0,0.0,143.0,143.0,905.0,0.0,1406.0,0.0,1.0,2.0,0.0,0.0,201.0,0.0,0.0,128.0,143.0,0.0,1.0,0.0,0.0,704.5680825284606,0.0,0.0,0.0,2.0
353.0,3.0,0.0,0.0,0.0,742.0,353.0,0.0,1.0,0.0,0.0,742.0,1095.0,1095.0,219.0,0.0,3.0,219.0,219.0,134.0,1095.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,762.3583687011698,0.0,0.0,0.0,1.0
